Review,NPS
"Flew Ryanair Manchester to Barcelona return on 4th August and back on 18th August. I had never flown with Ryanair before, and was not expecting much with it being a low-cost airline. Entering the terminal (Manchester T3) we were annoyed to see that Ryanair checks in all their flights at the same counters, and that there was a huge queue, stretching all the way to the cafÃ©s nearby. We arrived two hours before the flight and the check in queue took over an hour and obviously we were worried about missing our flight. After getting through check in and security we were running to catch the flight even after being sent to the front of the line in security, thankfully we made it. Upon entering the aircraft (B737-800) I was shocked at how crammed the plane was with seats, the legroom was barely big enough to get to the seat (middle) in the first place, but for a 2 hour flight I could manage. After departure we were handed a magazine with a menu inside. The menu was basic and quite overpriced, but I was hungry so I bought a buttered croissant and a tea (same on the way back) for â‚¬3. The flight attendants were kind, attentive and efficient and I received my food very quickly. The food was tasty and the croissant had been warmed. There was a little turbulence on the way, and my tea sloshed a little on me, and the flight attendant quickly helped me clean it up with a smile. After landing in Barcelona we had to wait 25 minutes for our bags to arrive. On the way back to Manchester two weeks later we were cautious and arrived at the airport 2h 30m before the flight instead, but check in and security were very fast and we spent nearly 2 hours in departures, and with big glass windows this was great for me, being an avid plane spotter. The gate was surprisingly in arrivals, and therefore we had to go through security again to get to the plane. After waiting for 20 minutes to board we, along with everyone else were directed towards arrivals, rather than towards the plane, which ended up in a big confusion for the airport staff. Like on the way, the attendants were attentive and kind and although we had major problems with ground staff the airline is very good value for money, and I would recommend it for those who do not have much money to spend on their flight, although if there is a flight with a different airline with a similar price, I'd pick the other.",Passive
"  Boston to Baltimore with Spirit Airlines. Do not waste your time or money. Flight was supposed to leave at 8:55 it is 10:37 and we have yet to even board. I did not even recieve an email notification as to why we were being delayed. I asked the gentleman at the desk and he was not sure either. I asked when the flight was getting in and he wasn't sure. I will never fly with Spirit again with all the extra charges they rack on, horrible customer service and lack of knowledge. Don't be fooled by the cheap prices, your better off paying more, I promise.",Detractor
"  Hong Kong to Cebu. Arrived about 2 hours early for my flight, so I went plane spotting. The aircraft was very spacious, but they should update their economy class seats. After takeoff, breakfast was served, and it was delicous. Cabin crew were very helpful. The flight was smooth with no turbulence. Movies were up to date, but again, not that much. Overall, great experience and would love to fly with them again!",Promoter
" I do not recommend Norwegian at all. My flight from Orlando to Paris got delayed 3 times (total of 39 hours). My vacation got cut 2 days short! Not only that but the staff were not very nice and it took them until 11pm to find us a hotel to stay in for 2 nights. However, they did pay for all the food and the hotel. This whole experience was extremely stressful.",Detractor
"Gatwick to San Juan via Madrid return. I was overall pretty satisfied with my experience. I booked Air Europa mainly because they were were considerably cheaper than any other airline for getting from London to San Juan. The times were also perfect for what we were looking for, LGW to Madrid flight was slightly delayed but still gave us enough time to get to our next flight. There was only food and drink to purchase on the flight which is what we expected. Staff were friendly and helpful enough. Madrid to San Juan SJU left more or less on time, was half empty. Staff were friendly enough and getting drink during the flight was not a problem. Just had to go up and ask, did have a problem with a to not working in our original seat but they were happy for us to move. Seats were actually pretty comfy, screens were big compared to what I've experienced on BA. Not a huge choice of films but enough to keep me occupied. Food was ok, not great but ok. Overall flight was fine. The return flight had a few more than on outward journey. Legroom in seats seemed a less than outbound and cabin seemed quite warm. Flight however left and arrived on time, food was pretty tasty and service was friendly and helpful. Madrid to LGW was a full flight, a little chaotic but everyone got on ok and flight left on time. Seats were pretty roomy, in fact had more leg room than on long haul flight. Service was ok, they didn't seem to take too much notice of the all light though. Overall, Air Europa offer a low cost tickets, yet their service from my experiences were no worse than I had encountered on other airlines who are far more expensive to fly with. I would fly air Europa for this route again ahead of American or BA.",Passive
" Sydney to Amman via Doha. My transit was in Hamad Int'l Airport, Doha. I missed my connection flight as the time in the screen was departure time and I thought (as other airports) was the boarding time so when I went to the gate, at what I thought was boarding time, the flight had departed already. The customer service personnel at Hamad Int'l airport were very helpful, professional and kind. At first I was going to be charged for the change in flight, but when I explained the situation, Qatar Airways understood and did not charge me a cent (especially thankful after a long flight and being very tired). That is first class service. Thank you to Qatar Airways for this help. A recommendation to be considered, any changes in airport policies or procedures (new or from old practices), it would be great if an email is sent to all who purchased the tickets, I don't think this would be very costly to the Qatar Airways and it would highly appreciated. Example: Hamad Int'l airport is a silent airport, I did not know that until I faced this issue. Please put notice on the screen if the time is departure or boarding time. Thanks again from a very happy customer.",Promoter
"  Air Canada vacation from Ottawa to Jamaica via Toronto return, flights delayed both ways, bags lost. Services for disabled all but discontinued. I am 67, forced to go without a wheelchair and run/hobble between gates at times while being admonished for not running faster. My 69 year old wife forced to pick up our bags, take me, her and the bags through customs, take the bags, me and the wheelchair to a baggage drop area, deposit the bags herself, run to the next gate pushing the wheelchair only to have our wheelchair confiscated. This should never happen.",Detractor
"  Hong Kong to London via Abu Dhabi with Etihad Airways/ The initial flight from Hong Kong to Abu Dhabi on the A330 was fine. The seats weren't too bad and the IFE was pretty good. Crew were happy to serve us and food was fine. Transit and AUH was a bit of a schlep from one gate to another. The second flight on the A380 was another story. The seats were so narrow. There was nowhere to put your elbows. I has an isle seat and my elbows were constantly being bumped by crew and passengers. I also noticed how narrow the isles were too. Although the seat was comfortable, the legroom was almost nil and my knees were always up against the seat in front of me making it impossible to get any sleep. Thankfully the IFE was top notch with noise cancelling headphones. Service was fun and the breakfast was quite large. None of that could make up for the cramped seating.",Passive
 I booked my Icelandair flight 6 months ago with my wife from Gatwick to Iceland and Iceland to Seattle and we never got a seat next to each other. They said that there were no seats available and they cannot make changes. There was also no complimentary meal served from Iceland to Seattle which was a 7.5 hours flight. They just served water.,Detractor
"On our outbound flight the crew ensured some people with ""carry on"" luggage checked their luggage prior to boarding. It appears that many of these ""carry on"" suitcases would not fit into the guide at the check in counter. Often these suitcases barely fit into the overhead. We only take on to the flight my husband's CPAP my purse his small back pack with his meds and my carry-on shoulder bag. All these items fit under the seat in front of us. On our way back people had these ""carry on"" suitcases and one woman had 2! Neither of which fit under the seat. I had a man beside me with a large backpack that he did not stow. He left it standing under his legs. As a result his foot was under the seat in front of me! Where are my feet supposed to go? He should have been told to either stow this backpack in the overhead bins if it did not fit under the seat. Then to add injury to insult I was going to put my umbrella into the overhead and was told that it may impede stowing suitcases! When the service came around I asked for a Bloody Mary mix no ice. The flight attendant complained that this would take more than half a can I don't want ice as it waters down the drink and it's cooled enough. I check all airlines to find the best price I can find. For this trip it was Delta (Alaska). But just because I may find a good price does not mean that I should be treated this way.",Passive
RNO-DEN-RNO. All went well. On time except for return flight in which they held the plane 15 minutes for some connecting passengers that were on their way. We were kept informed. Crew were pleasant on all flights. The captain stood by the exit and said his thank you as we all exited. Baggage arrived safely except mine was covered in snow in Denver.,Promoter
Barcelona to Moscow with Vueling Airlines. This is the worst airline I have flown with. Our flight was delayed. Once the plane did arrive it was not clean. The staff were quite indifferent to passengers. There was no food or even water offerred after an initial run just after take off. The tray table was gaffer taped to the seat. There was a patch on the seat. We waited on the Tarmac for a very long time without aircon. After arrival all our luggage 4 cases were missing took 48 hrs to be traced- one case they had no idea where it was! With no Russian it was hard. We had to go to the airport to claim baggage once it was found at our own expense. Have to say though that ground staff were friendly and wheelchair assistance was organised. Overall 4 out of 10 - fail - if only on actual flight it would be 0.,Detractor
"Hong Kong to Melbourne. Seat 32G, last row aisle seat in the premium economy cabin. It seems seats in the last row in PE have better recline than the other two rows. Seats arranged in 2x3x2 configuration. Seat with foot rest, fairly comfortable with good recline. PE cabin completely full. Shared bathrooms with economy cabin. IFE screens good size maybe 11 or 12 inches seem a little larger than iPad. Good contents plenty to watch to kill time. Cabin clean and tidy, bathrooms kept fully stocked and clean. Flight scheduled to depart Hong Kong at 10:20 AM but delayed to 10:35 AM and finally departed after 11am. Arrived into Melbourne after 11pm about 40 minutes late. Pre departure drinks offered but no champagne only water and juices. Hot towel offered only once be nice to have another hot towel service prior to arrival. Once airborne lunch service began. Pre ordered vegetarian meal and served first but after finished with meal stuck with tray for the next hour as cabin crew was serving the rest of the economy cabin before returning to clear trays. Drinks offered multiple times. A male cabin crew addressed passengers by name and introduced himself, very pleasant and professional. Pre arrival meals served two hours before landing. Overall an above average flight with friendly and professional cabin crew. Only minor complaint Cathay Pacific does not know the different between vegan and vegetarian meals. If you order vegetarian meal chances are you will get a vegan meal of pasta with salad and no dressing for main meal and some sort of greasy grilled vegetables with soggy potato wedges as pre landing meal. Recommend CX provides salad dressing and a second hot towel service.",Promoter
" Santiago to Melbourne. First of all, once we boarded and were seated the captain said that due to inconvenience with the aircraft we would have to wait for 30 minutes, this meant that everyone should get off the plane. That 30 min delay turned out in a 6 hour delay. Once in the plane they gave us a menu so as to choose the food we wanted to eat, but as if they were joking us, they later said that they did not have that food because they confused when loading it in the aircraft. After the 14 hour flight to Melbourne and arriving almost at midnight, I received my baggage broken. Customer service people at Melbourne airport were super kind. However, when going to the place where they told me my luggage was going to be replaced, the guy at the shop told me they no longer worked for LATAM because of the amount of broken baggage. I had a bad trip, but I am really disappointed with the workers at LATAM, they are uninformed and treat its clients in a disrespectful manner.",Detractor
"Flight from Sao Paulo to DÃ¼sseldorf via Lisbon, the food and beverages were very good. This flight on an A330 with Wifi which worked well. Seat comfort better but still not up to latest technology as it is not a flat bed seat. Very nice and the crew was very quiet. The connecting flight to DÃ¼sseldorf was good but without any hot breakfast service. This should be changed. Scrambled eggs or an omelette should be standard in business class.",Promoter
LAX-INC-PEK return. Very good value for money. Food was good and seats were extremely comfortable for Economy. Inflight entertainment acceptable but not great. Overall a good experience but I wish they would improve inflight entertainment.,Promoter
"La Paz to London Heathrow via Miami with American Airlines. This was the worst journey ever. Disgusting staff attitude, no personal TV and terrible food. Missed our connection in Miami but their staff couldn't care less. It took us hours to get them to work with us and give us somewhere to stay overnight. We were told we missed the connection due to bad weather conditions, and apparently bad weather conditions is the fault of the passenger! Most ridiculous thing I have ever heard. Cabin crew just seemed like they couldnt be bothered and were rolling their eyes at passengers, signing loudly and treated us very badly. Two staff members even had an argument in front of passengers. So unprofessional. Never fly with American Airlines, they make your journeys thoroughly unpleasant.",Detractor
" Worst airline ever! Never will use them again! First, I bought a ticket in May for a wedding in September, the wedding was cancelled so I called to see what I could do. I was told I had to cancel my ticket to request a refund and that it would be processed in 7 business days (this was July 6th, still 3 months ahead of the wedding date!) Then, I went on a trip from July 12-24 to Aruba, United cancelled out flight from Houston to Aruba and we had to fly all the way up to Newark, NJ and spend the night in the freezing cold airport in order to get to Aruba on time for our house check in. There is hardly any leg room, the workers are rude and very unhelpful! On the trip back we had to fly to Miami, we had to collect and recheck and repay for our luggage! $200 worth! Then, even though we had just carried on a bag and a personal item, we were told we couldn't on the next flight because we were group 9! Seriously? Thankfully we had a better airline from Houston home! Then, when I got home I checked the status of my refund only to find that they ""can't refund my ticket"" so now I am out almost $400 and they will be making money on the seat that I cancelled! Seriously wrong! If I was told I would get the refund, they should honor that regardless of the policy! That is misleading and theft! Worst airline ever! Do not use them unless you want to be screwed over, a lot!",Detractor
" Vilnius to Los Angeles via Warsaw. We get to Warsaw on time from Vilnius and we see the flight is delayed. For the next 4 hours, they delay the flight by 15 minute increments. Then they cancel. After 2 hours in the airport lines to get a hotel voucher, we end up in the middle of nowhere outside of Warsaw. we spent 24 hours in a remote motel. The next flight was 24 hours later to LAX. Then to top it all off, seat video didn't work, couldn't move us. Missed a life event, will not only never fly LOT again, but will never let anyone I know fly them as well. They offered us a discount on a future flight once we complained, which of course we wouldn't use.",Detractor
 Fuerteventura to Gran Canaria. From the check in up to the baggage conciliation everything was very smooth. Flight was almost empty. All ground staff and cabin crew were very nice and polite. Aircraft clean. The only downside is the only flight carrier that charges for snacks and drinks on flights between the islands.,Passive
"Kamloops to Sydney via Vancouver with Air Canada. I have used Air Canada a lot for my business travel over a number of years, and I have always been satisfied with my experience. Recently, my partner and I planned a trip to Australia for the very first time. I have never flown Air Canada ""internationally"" before so I wasn't sure what to expect. We found our check in online to be very smooth and quick the night before. The first flight from YKA to YVR was smooth like always. The Air Canada employees at YKA are very helpful when it comes to dropping off your bag, and sending the luggage through to our final destination. Once we arrived at YVR (in the evening), we went through security and customs, and then had a nice dinner in the international side of YVR. Our flight from YVR to SYD was scheduled to leave at 11:40, and we left pretty much right on time. We were seated in ""Premium Economy"", and I was very satisfied with the seat comfort and our space. There are only 3 rows of seats for premium economy, which made the long flight comfortable, and less claustrophobic. The service was great, the food wasn't too bad, the entertainment was very good, and the cabin crew checked on us quite frequently throughout our flight. We arrived into SYD in the morning, feeling fairly fresh and rested from our flight. Overall, all 4 flights with Air Canada were very good. Everything was on schedule, and the staff that we interacted with were very helpful to us on our journey. If we go back to Australia again at some point, we will definitely take Air Canada again.",Promoter
" Bangkok to Frankfurt, delayed by 3 hours, no proactive communication. Just an information received last minute with wrong information about boarding time. Boarding was a mess. Finally I got into the plane and the entertainment system did not work. Not good this time.",Detractor
The Business class alas is not for families and those who want to sit next to each other and talk. It is designed almost exclusively for people traveling by themselves. I have a 3 year old (and he was 2 years old and I had still purchased a separate seat for him) but a child this young needs someone next to him for all the obvious reasons. Unfortunately the designers did not make any allowance for people like myself. What a pity. The staff were nice and helpful but I will not want to travel in Business class in Cathay again unless I am by myself which is hardly ever the case.,Passive
" Miami to Austin via Atlanta. Frontier Airlines was a good airline years ago but now it is an ultra low cost scamming airline. I did not do my homework when I bought low priced airline tickets and got shocked when we had to pay $120 for one checking baggage and 2 carryons. That was no economy airline. My husband and I are members of the frequent flyer group and my husband has the Frontier Airlines credit card. The only benefits are being able to get frequent flyer miles which we will probably not wish to use. We flew on United and got a low cost but we got benefits as frequent flyers with United and since we have United credit cards. We will fly United more. Unless there is no other airline going to a desired location, we will refuse to fly on Frontier Airlines.",Detractor
 Chicago to New York. I had a multi country international trip booked which started with Jetblue flight in Chicago. When I arrived to the airport flight was cancelled and no help was offered whatsoever. I had to book my own flight running around airport like crazy to make it to JFK for my international flight. When I called Jetblue representative refused to issue me a refund. Never again jetblue. Choose a responsible airlines.,Detractor
"We a family of four flew Delta Air Lines from La Guardia, NYC to Fort Myers, Florida. Severe delay in flight. One seat was downgraded due to being oversold according to ticket. First class stated dinner but we were only provided water. Service was non existent. Value for money was not given. Would not recommend flying Delta.",Detractor
 Auckland to Birmingham via Brisbane / Dubai. The B777 on the Brisbane to Dubai leg was cramped and dirty. The A380 on the Dubai-Birmingham leg had more leg room. It was A380s on the return journey to Melbourne. Having heard people rate Emirates I was so disappointed. Each flight was late (by about an hour each time) departing. The cabin service was poor. We were offered one alcoholic drink for the whole of a 14 hour flight. The food was so salty as to be inedible and being on a special diet for medical reasons I couldn't eat anything that the airports offered. If the baggage locker over your seat row was full you had to find space somewhere else which could be several rows back. The cabin crew refused to help. So no I never want to use this airline again. And I don't recommend them.,Detractor
"First time using Etihad Airways. Unable to check in online for whatever reason, however I noticed the bagdrop at T4 was the same length as the check in line! Boarding quick I booked the front seat 40J on the lower deck, full flight but seat was fine, with no seat in front and lots of room. PTV worked well, great screen and noise cancelling headset. Food and service was okay. Landed about 10 min late which with a short 45 min connection for the connection to DXB (via road) meant missing the bus with no options for 3 hrs. I chose to pay for a taxi myself. Etihad Airways ground staff at AUH are pretty useless and uninterested. Return checked in at the Ethiad Travel Mall in Dubai with connection to AUH via road, bags checked to LHR. Once at AUH quick security I also paid for a lounge which was okay. Again seat 40J. Flight departed on time at 02:30am, a quick snack before lights out, breakfast served about 2 hrs out of Heathrow. The trip was fine as expected. I might try again in business class for the right price but would probably opt for Qatar Airways given the choice.",Passive
" SYD-PVG then AMS-PVG and PVG-SYD (three long-haul flights) over Feb and March. Each flight left and arrived as scheduled and was a pleasant experience with friendly, helpful cabin crew. Meal options (4) were each very tasty (especially the Asian options) and alcohol generously served throughout the flight. An assortment of self-serve snacks were available between meals. The lie-flat beds were a little tight around the feet, and the cabin a little warm for a perfect sleep on the three overnight flights but nevertheless a reasonable number of hours of Z's were achieved. If requested, the crew will leave you asleep and not wake you for meals. IFE had a reasonable selection of recent release and an assortment of foreign films. Not the greatest in the world, but OK for the average 10 hour sectors. The spoken English standard of the crew was variable, but communication overall was not a problem either in the air or at check-in.",Promoter
"  My wife and I travelled from Auckland to Heathrow via Guangzhou on 4/5 February 2017, and we enjoyed an excellent service. In particular the first leg of our Auckland to Guangzhou on flight CZ336 (4/2/17) the staff were particularly attentive to our requirements. especially the Senior Cabin Attendant who was excellent and the made sure that our every need was met. My impression of the service was that food was of a very high standard, the seats were very comfortable with ample space to stretch out, the inflight entertainment was very good and the cabin staff were the best I have encountered during many years of flying. I definitely recommend China Southern Airlines to any one. My thanks to all staff for making our journey so comfortable and relaxing.",Promoter
"â Unverified | Flew Gatwick to San Jose, Costa Rica return with BA at a very good price of Â£1200 return for both of us. The flight out was a typically cramped Atlantic crossing, and my wife and I were separated and unable to sit together. The cabin crew were professional and there were lots of complimentary drink runs. The food was average at best, and lots of options ran out during the flight. On the way back the plane left 90 minutes late, the crossing was quicker at 9 hours, some time was made up, and cabin crew were very good. My main issue was that the plane did not seem to have been prepared very well. There was nothing at all in my seat pocket, not great when you are referred to safety material that should have been there, and wasn't. The catering was really disgusting though. I was served a vegetable lasagne which consisted of a suet like stodge surrounded by some runny soup. Truly horrible, and the worst long haul catering I have ever been served. I thought that the whole experience was a bit shoddy and average, such a shame that the Middle East carriers are so much better in virtually every way. Sad and disappointing.",Passive
SFO-NRT B777-300ER flight from SFO was on-time and was upgraded to Business Class due to overbooking in the economy cabin. A good airline with clean cabins and pleasant FAs food was as good as a typical Japanese restaurant. Able to sleep due to the inclined flat-bed.,Promoter
" Boston to Seattle. If I cancel an upcoming trip with Alaska Airlines they will not give me a credit, instead they ask for 125$ extra cancellation fee and fare difference that will be more expensive if you book a new tickets with all these penalties. In jetblue they give atl east minimum amount credit after their cancellation fees so I decided not to book a ticket from Alaska Airlines.",Detractor
LHR-ATH-LHR. Super Flight great crew I was even offered a chance to see the captain. Great movie and lovely food good choice of duty free items lounge was comfortable.,Promoter
Flew with Norwegian yesterday CPH-ALS with stop over in Oslo. The first plane was delayed 1 hour meaning I had 10 min to catch connecting flight before departure. However I needed to transfer the luggage myself and make an additional check-in this being Norwegian law. I asked at check in if I could get some help through the fast lane security clearance or any assistance since I would be stuck in Oslo otherwise. They offered me the chance to buy it even though it was their flight that caused the delay in the first place. Fortunately ALS flight was also delayed one hour in the end so I managed to get on. In addition they have started with the same concept as Ryanair you will have to fit your duty-free purchase in the hand luggage otherwise you have to pay.,Detractor
Paris to Barcelona return. Outbound flight 2.5 hours late. For the return segment we arrived at the airport 1.5 hours prior to the flight and were told we were on stand by because the flight was oversold. They did not apologize or try to accommodate us or explain the alternatives - merely told us we had to wait and it is their right to overbook. Customer service dismissed me. With a lot of drama we managed to get onboard. This is a cheap airline and you get what you pay for. There is no service onboard or on the ground. I consistently fly over 150000 miles a year and the last time I was denied boarding due to overbooking was in 1994!,Detractor
IAH to TLV - great flights on time. Layover in IST too long in this small airport but bearable. They served the signature Turkish Rahat Lokum (Turkish Delight) at IAH to all passengers in the lobby and gate areas. Free alcohol in economy during the flights and very nice crew - talking to customers with respect.,Passive
" Newark to Moscow via Zurich / Vienna in August 218. I had a terrible experience with Swiss. Our flights were delayed multiple times â€“ not just at the original point of departure but also the connecting flight as well. Overall, the delay exceeded 10 hours. There were no meals or refreshments offered, when a request for assistance has been raised it was denied at the airport counter. My requests for the issue to be addressed have been left unanswered or answered in an inappropriate manner. My attempts to contact the airline both online and over the phone have not yet received an adequate response.",Detractor
" London to Muscat first class. First time trying out first class on BA. Check-in was fairly quick and efficient, didn't have much luggage, but the first wing did not feel very exclusive. I had selected window seat in advance and this was confirmed and still intact as I got printed boarding pass. Concorde room was nice, well designed but quite crowded in some places. Had to ask for a champagne two times out in the terrace, before it got served a good 20 minutes later. Checkout out the cabana for an hour, which was not very appealing at all, and managed to miss the first 5 min of the 15min treatment I booked for the Spa. Onboard was informed there was a problem with the Seat I had selected, and was issued a new aisle seat, which was disappointing. Upon entering the first class cabin, I had a quick look at the seat, and it was not immediately apparent, there was something wrong. I asked a crew to check and they came back to confirm that I will indeed not be able to sit there, but there was no explanation of what was wrong given. I did not want to waste any time to settle in, the crew looking after me introduced himself and served me champagne and warm nuts as well as offering some magazines to read. Seat was comfortable and spacious enough and seemed fairly private, with a small wardrobe to hang jacket. The TV screen seemed quite large and high quality. Unfortunately the seat controls were not super responsive, and neither was the remote for the TV. Soon after take off, I was informed I could eat when I like. Arabic starter was great. Had pre-selected main meal online. Meal was of good quality and cooked well. Had a dessert and the mixed cheese plate (not as good as other cheese I've had in some Business class). Surprisingly the entertainment system had a rather limited selection, I imagine on two ultra-long flights in the same month, one might run out of anything of interest to watch. After finishing the one film I decided to watch, I decided to try get some sleep. Crew made the bedding while I tried to put on the pyjamas in the tiny first class bathroom. Bedding was of good quality and comfortable enough. I missed breakfast, as I was still rather full from the dinner and pre-dinner at the lounge. Overall, I was reasonably happy with the flight and the product. The crew were very friendly and professional. Given this was first class, have to admit there was no wow factor, either with the soft product or ground experience. I managed to book flights for a good price during a promo, otherwise it would personally not be worth the price tag for a fairly short flight.",Passive
"  Surabaya to Jakarta with Garuda. Promo fares at high season. From check-in to onboard, all was amazing. The flight attendants were superb, they smiled everytime they offered me F&B. Arrived in Jakarta 5 minutes early and of course very pleasant flight. IFE was great with a various movies and songs.",Promoter
"I flew from Helsinki to Singapore, about a 12 hour flight. They brought us a meal when we took off and it was the smallest airline meal I have had. The next meal came around about 8 hours later. The only other thing I got in the 8 hours between meals was half a cup of water. This was the first time that I've been on a plane where my knees touched the seat in front of me. I even had to have them out on an angle. I was so glad to get on a Qantas flight in Singapore which was so much better in every way. If you fly with this airline take extra food or you will go hungry and be prepared to be squashed in like a can of sardines.",Detractor
 Des Moines to Sacramento via Salt Lake City. My daughter initially bought my ticket and I paid $237 to upgrade to 1st class. To say I was disappointed would be an understatement! I've usually fly American so this was the first experience with Delta - I boarded at 5:2o am so thought we would have breakfast- wrong! They offered a box of rice Chex and a drink and that was it! My next flight from SLC was no better-got a sack of chips and a Diet Coke! Will definitely go back to American where you get more for the money!,Detractor
LH457. Departure and arrival on time. Confusing boarding practise in Los Angeles. Narrow seats not comfortable. Meals on board OK. Service average - recommendation only if LH is less expensive than competitors (Singapore Airlines / Emirates).,Detractor
"  I booked my Dubai to Melbourne flight through Emirates, but was surprised that it was a codeshare operated by Qantas. In the past I have had rude treatment from Qantas staff and flown long haul in planes with an old tricolor projector, so I generally avoid flying with them. In this case the plane actually had a LCD screenbut a very poor entertainment system with few movies to see. However I ordered vegan food. They brought me a very large roll of bread with something that smelled bad inside called ratatouille. I said no thanks, during the flight the same nasty sandwich was offered to me a further two times. The seats armrests could not be lifted up so it was impossible for my 4 year old to lie on my lap and get a rest. Obviously they purposely decided to not offer comfort to their passengers. I will continue to avoid flying with Qantas.",Detractor
Flew from Buffalo to Mumbai via Chicago and AUD. American Airlines from BUF to ORD. From previous experiences with BA and other better airlines I was carefree about connecting at ORD. Only to realize later that I had to go through another check-in at another terminal. Reaching the check-in counters there was a long queue. Apparently everyone was waiting to check-in. So even with the boarding passes I had of AA they meant nothing. Nowhere did anyone tell me about rechecking in. I waited patiently. Elderly passengers who were also connecting from different cities in the US were annoyed. A rude man walked up and asked everyone with AA boarding passes to queue up separately. I was to fit my industry standard carry-on bag in a non-industry standard bag frame. I was told that I will have to check my bag. Having already paid in Buffalo for excess luggage it seemed like a way of making money out of people's miseries. So apparently the check-in was another money collecting routine by the airline. Went through security again. By the time I reached the gate it was chaotic: noise and chaos galore. Onboard the seats were hard space was tight. FAs were nice and pleasant. Inflight entertainment was ok. Food service and drinks service was very good. Liked the fact that they had steel cutlery. Connecting at AUD was painful. Long walk. The walkways were not helpful. AUD to BOM flight was in a Jet Airways plane. The interiors were old. Run down. General drunk passenger. FA handled him courteously. Food was good again. Inflight Service was very good throughout. Will fly Etihad maybe Business/First because if you're Economy no one cares.,Detractor
" My issue is not with the flight, but rather with deceptive practices on book a rental car. I was charged $192.89 for the rental car",Detractor
" The fare was very low and that was my first experience with Norwegian. Everything else besides the low fare was below my expectations. My reservations listed the aircraft as B787 but was surprised that it turned out to be B737. When I asked the flight attendant how come it's not a B787, his response ""it's never a B737 on this route"" answered in such a sarcastic tone bordering on rude. The flight attendants resembled unfriendly bus attendants. Seats were very uncomfortable and no entertainment system for a long flight was not that great. So again the one way low fare was the only thing going well. If you can tolerate all the other annoyances then go for it.",Detractor
Economy from Jo'burg to LAX via Heathrow. Both flights on A380 and both full. Comfortable flights on time and great service on the planes. Main problem is at Heathrow. At Jo'burg excellent arrangements for boarding the flight - at Heathrow insufficient space and just chaotic. If Jo'burg can get it right surely BA can get it right at its premium hub - Heathrow? And when arriving at Heathrow the entrance to section c - where we landed - was closed so we were unable to transfer direct to the gates. Instead we had to take the transit to section a go through the long lines of security there and then go back to section c. No one from BA or BAA at the c gates to explain and when raised by BA customer service staff they were uninterested and as usual blamed BAA rather than taking responsibility. Shame as the service in the air and at other airports is usually very good.,Passive
"  We flew Denpasar to Sydney in business class on 4 March. Garuda continues to impress with its in-flight service and value for money. Staff were impeccably polite, friendly and willing to help. When asked, they moved us to empty forward seats without issue. We felt that nothing was too much trouble. Food and drink were excellent and included a good quality Laurent-Perrier NV RosÃ© and a De Bortoli Noble One. Entertainment options were good with a decent choice of on-demand video and audio. We were slightly disappointed that the service didn't use the newer fully-flat beds but we had no problem sleeping during this night flight. It has to be said that the lounge at Denpasar is adequate but substandard. Overall though this was an enjoyable, comfortable and on-time experience. I'd certainly recommend Garuda.",Promoter
CGK-BKK-CGK. 3.5 hours flight. The service was remarkable as usual. Cabin was clean and nice AVOD needs to be updated but good and meals were nice yet a little too small. Cabin crew were attentive and hospitable. Their service seems to be much better.,Promoter
Flew JFK-LAX-SYD on the return leg - upgraded to Business on the way back. With the way Qantas have changed their redeeming of FF points it seemed like a prudent investment of 60000 points to upgrade (from Premium Economy). Going through the Express passport control at JFK is so much easier & the BA lounge is quite decent. The lounge at LAX is also good - albeit a little crowded when I was there. Both legs of the flight were really well done (very good crew) and good food - the omelette with fetta and smoked salmon at breakfast before landing in Sydney was especially good. The bed worked well - it is the first time I have slept solidly on a plane (and I have flown in Business many times). It was quite amusing seeing the mature FA wrestle the bed cover on with such vigour! I reckon she could take down any recalcitrant passengers easily! There are a lot of Business seats on these 747s and it is worth the upgrade. I only applied 2 days beforehand and managed to get it.,Promoter
" My wife and I had a 2:20pm flight on a Saturday from Denver to Minneapolis. At 1:40pm, Frontier Airlines cancelled our flight. No notification, I found out via checking the flight status on my phone. The gate sign simply switched over to Memphis. We went to talk with the Frontier customer service agent. We were about 100 people deep in the line and so an agent from a different gate said he could help us. He said the earliest flight back was Monday evening. I told the agent Monday would not work as I cannot miss work. He didn't care. No vouchers. No negotiating. No sympathy. They wouldn't put us on another Frontier flight, connecting or direct. I asked for a connecting flight to Chicago, Omaha, Nashville, Memphis, anywhere. Nothing. Many people around us were completely distraught. Four flights at the very same time left Denver and landed safely in Minneapolis. The airlines were Delta, American, Southwest, and Sun Country. Why would Frontier cancel our flight when everyone else was leaving? Finally, I asked for a refund and rented a car. Yes, I drove from Denver, Colorado, to Minneapolis, Minnesota, all through the night and made it home 15 hours later. Think twice before flying Frontier. Our experience was that they do not have any customer service standards and they have little care for their customers' happiness. The seats were cramped and uncomfortable. They've become a budget airline.",Detractor
" Flew London Heathrow to Prague via Brussels with Brussels Airlines. I was searching for last minute flights and this one had a really good price, even though it wasn't a direct flight, but since it was from Heathrow it had a short comute so it was a good option. Aircraft came 20 minutes late, but boarding was quick, but unfortunately Heathrow is really overcrowded and needs another runway, so we arrived 30 minutes late to Brussels and only had 35 minutes for layover. The crew gave all passengers with short flight connections express passes for Brussels airport, which was really nice and not all arlines do that. Second flight left 10 minutes late because we waited for some passangers. Otherwise seats were comfortable and aircraft has nice interior. I would recommend this airline.",Passive
