Review,NPS
" Bangkok to Moscow via Beijing. I had a connecting flight in Beijing at night 13 hours. My ticket included a free hotel. Representatives of the airline in Beijing refused to provide a free hotel. When I found the ticket information in the web-site and showed them again, they sent me to another terminal. There I was also redirected for a long time. When my nerves exploded, the airline representatives said that the hotel provision was not selected in the booking history. The staff could not provide the hotel. They also offered to spend time in the lounge area for 80 yuan / 3 hours. Good service and food aboard, but I do not recommend this airline because of the blunt Chinese ground staff. Email support answers for a long time or does not respond at all. Their answers are standard and not useful. They also could not help me. The site is constantly experiencing problems. Very uncomfortable, very bad service.",Detractor
BKK to Hat Yai (HDY) and noticed service deterioration. Flight retimed one month in advance and cause me minor itinerary problem (despite their offer to change to earlier or later flight). Only one Bag drop counter for internet/ Kiosk check in opened. Their advertisement that internet check in is quicker and hassle - free is totally untrue. Once on board A320 aircraft is new and clean but seat pitch is a very tight. Aptitude of the crew does not seemed to be as good as their earlier year. My friend who sit upfront tried to purchase chicken rice and was told that only curry is available but I was told later that I can only get chicken rice because my curry is finished.,Passive
"  London to Colorado Springs via Dallas. After reading the reviews, before my flight earlier this month, I was concerned to say the least. Dreading my upcoming flight almost. But, after having flown Delta to Colorado Springs in December 2016. I am pleased to be able to say the conditions on AA main cabin were as good as, if not better in one area, as Delta. I can't actually see the justification for bad reviews in main cabin. It wasn't great but it wasn't bad either. The seat pitch was fine. I would go as far to say I feel like I had more leg room on AA than I did on Delta, but the seat width is noticeably less than other flights I've been on. Thankfully there was a seat between myself and the other passenger in my row, otherwise we would literally be squashed in, banging elbows and almost would be impossible to eat comfortably without encroaching on the space of the person next to you. I was contemplating paying extra for main cabin extra, but from what I saw, I'm glad I didn't. I would save your money as I couldn't see any significant difference in leg room, although it's supposed to provide an additional 6 inches. I wasn't uncomfortable in normal main cabin where I'd see paying extra worthwhile. Food is to be as expected when flying economy, it was acceptable but I've had better presented, tastier food on economy with other airlines. Drink choice was bare minimum acceptable. Not the best economy experience I've had, but acceptable. Cabin crew service was polite and friendly. Nothing really to comment on over and above what's expected. IFE was actually quite good. Lots of choice with current and classic movie choices. Overall. Not a bad experience. Certainly better than I expected.",Passive
Economy class SYD-HKG-EWR. Professional and respectful service on both legs and it was particularly good on the HKG-EWR leg. The HKG-EWR flight is one of the longest flights in the world but I found it very comfortable. After a 15 hr 20 min flight I emerged feeling pretty good. Seats are good good choice of food and sufficient variety in the IFE choices to keep passengers entertained. Cabin crew took care to ensure cabin and toilets remained clean throughout. They also came around regularly offering drinks an essential but often overlooked need on ultra-long flights.,Promoter
My wife and I (both seniors) were in Premium Economy Class (Seats 31H and 31K) on flight CX879 from SFO to HKG (with connection to BLR) on 12th September 2013. During our onward flight from HKG to SFO in March 2013 we had felt very cramped in Economy Class and so we got our tickets upgraded for our return journey in September. Little did we know at that time what a wise decision that was. After the flight CX879 took off on 12th September 2013 the elderly passenger in front of us took ill. The flight was diverted to Anchorage in order to offload the passenger and then we landed at Taipei for crew change. Finally after being in the aircraft for 20 hours we landed at HKG on 14th morning very tired. We had of course missed the connecting flight. We were afraid that there would be a crowd and big confusion at the transfer counter. We thought we might have to spend long hours at the airport. We were in for a delightful surprise. We found a long table arranged with all the new boarding passes envelopes with hotel coupons and cash for meals also instructions for transport to hotel. We could not believe our eyes. We were accommodated at J W Marriott where we could take good rest and take the BLR flight on 14th night. We should also add that the 20-hour flight was made bearable because we were in Premium Economy. One complaint: On that long flight no clear announcements were made about our landing time arrangements made for connecting flights etc. Because of my good experience with CP last year I am again travelling BLR-HKG-SFO on July 22 2014 by Premium Economy. Even though the price was high for me I still decided to pay extra for the comfort.,Passive
Helsinki-Toronto with a rather old single aisle 757 which are designed for holiday destinations. Because they are designed for that the seating arrangement is totally inadequate for real transatlantic long haul flights especially during the night. During the 8 hr trip my legs hurt and my back ached.,Detractor
"London to Johannesburg return. Still waiting for a reply, after 6 attempts via email, post and phone to make contact. On flight BA 0055 to Johannesburg the inflight service was the worst we have ever experienced. We took off around 19h30, and were only offered a drink at 21h30. This was the only drink offered that night. Dinner was served at 22h30, no drinks accompanied this. We were surprised to see we were sitting in the back row of the plane, which was not what was shown on the diagram when we booked and paid extra for selecting our seats when we made the booking. We did not have a choice of meals as they had run out, all we were offered was a very poor excuse for a mushroom risotto, which was inedible. It took over an hour for the trays to be cleared away. Breakfast was served to the special diets around 04h30, waking the entire section where we were seated, then the lights turned off for another hour until we were offered an equally horrible breakfast. Coffee was not offered at all - the amount of liquids offered was below minimum requirements, if we had not taken our own water with us we would have had a problem. When we departed the plane it look like a rubbish tip, no waste had been collected during the flight, the cabin staff were surly and uninterested. Prior to this flight we tried to avoid the â€œback of planeâ€ issues by paying an additional Â£56.00 for exit row seats. The payment was accepted and receipt issued via email. When we went to check in online our original seats had been allocated again. When we arrived at Johannesburg airport we were told that the seats were no longer available and had been allocated to other passengers. No apology or explanation was given. Not the way we wanted our holiday to end. The service on this flight was as to be expected, regular drinks offered (water throughout the night), the only negatives being no choice for dinner and a poor breakfast. Cabin staff were very good. We have not received a refund for the Â£56.00 paid for the exit row seats, and I await an explanation as to why these seats were not allocated to us. Even though we were flying economy, we expect a level of service and edible food. If the back rows are to receive less or no choice on food and drinks then they should be charged less. This is unfair and bad business practice. Upon speaking to other people who have flown with BA, the general consensus seems to be that only first / business class passengers seem to be valued, and our experience confirms this. BA were not the cheapest flights by far, we opted to fly with them due to reputation, which was sorely let down.",Detractor
"This was the worst flight I have ever experienced. I understand it is a Spanish airline but no one said a word of English. The flight was delayed for 2 hours and no one gave me a reason why. They never told us when we were boarding or when we were taking off. One minute I was staring at the runway, the next I was mid-air. The seats were uncomfortable. The food was terrible. I would've rather paid twice as much for a better airline than to fly on AirEuropa again.",Detractor
WAW-HEL-NRT with A340. I have been flying with Finnair on this route for years as for me it is the fastest connection from Europe to Japan. However my current trip had more cons than pros. I have observed a gradual falloff in quality of catering during years. Now they reach the point that you should take on your own food with you. WAW-HEL not even a single sandwich. HEL-NRT two poor meals low quality and quantity. In addition a strike at the airport and decision that we'll fly without people's luggage. Waited 4 days for it to come. Lost connecting flight from Tokyo due to delay (separate ticket). Seat assigned next to the lady with infant (her husband was seated in business). No power outlets in this type of A340 what I always considered as their differential advantage in Y.,Detractor
"Air Canada rouge got it right when they claimed that ""You've never flown leisure like this before.""b What an unbelievably horrible - and expensive - travel experience. Air Canada's attempt to save money is clearly ""charge the same high fare for bare-bones travel"". In short there's not much more that I can say that hasn't already been said but here it goes: - Cheaply made and poorly designed seats that are so tightly packed together that anyone taller than 4'8"" is going to be uncomfortable. - Brand new flight attendants who bad-mouth their employer in the back of the cabin in front of customers. - Surly customer service reps at the airports - obviously dealing with the stress of unhappy customers. - Bare-bones service overall.I flew non-stop from Toronto to San Diego and this was my first and will be my last trip ever on rouge. It may also be my last trip on Air Canada. Absolutely abysmal.",Detractor
"  My flight from Denver to San Francisco got cancelled 8 hours prior to departure. The email was three sentences long and did not give a reason. I was upset, but just tried to see if they could put me on their afternoon flight tomorrow instead. Was on the phone to re-book my flight for 45 minutes, and when the representative finally answered, he told me the next available flight would be in 4 days! I was already upset about this and my waiting time, so while I looked at different airlines for an earlier flight, asked the rep to wait for 2 minutes. After quickly finding a better flight with Southwest, I looked at my phone and the representative had hung up! Had to recall again and wait another 30 minutes just to ask for a refund. Had to book the flight with a different airline and spent about $100 more than I needed to. Not to mention my flight coming to Denver from San Francisco earlier (this was a round-trip flight) got delayed 4 hours! Frontier has rude and unreliable customer representatives, poor flight services, and always have delayed/canceled flights. Pledging to not fly again with Frontier in 2017. I hope anyone that reads this also will take the pledge with me.",Detractor
" Munich to Tokyo via Doha. This is the first time I write a review on an airline, but I have to. I have been flying a fair bit over the years and I haven't had a service like that before. Qatar Airways staff is extremely friendly and helpful. They are helpful with the food, explaining well what they have on offer. They are happy to prepare you a drink that cannot just be poured out of a bottle, like my gin and tonic yesterday. They keep coming with water and juice throughout the flight every 30 minutes or so. I have never seen this on a long flight before. They are still friendly and heap it up for you. Even more surprising is the state of the toilets. I'd almost feel sorry for the crew if I hadn't paid a fair amount of money for my flight. They are still clean one or two hours before landing. Thank you for this great experience.",Promoter
"Whilst I don't expect too much from economy I have to say I was very disappointed with British Airways from Gatwick to Mauritius. I chose this airline as I expected the planes to be in good condition and the room slightly better for someone of my height. Instead the seat was so worn out I could feel the frame underneath and the legroom appalling. The staff were very polite and attentive, but the food left a lot to be desired.",Detractor
"The Spirit Airlines flight from St. Thomas to Ft. Lauderdale was delayed by 4 hours due to airline communications failure. The St. Thomas desk crew tried their best, but clearly had no training in this sort of thing - they were in complete disarray. Because our connecting flights would be missed, they promised us food and hotel vouchers for Ft. Lauderdale - then these never materialized. Then they promised we could pick them up right when we got off the plane in Ft. Lauderdale. When we arrived, staff just shrugged and told us to go to the ticket counter and see what we could get. There we were told to wait in a line that took over an hour to get through, we rebelled and insisted on getting the vouchers immediately. It still took half an hour, we finally got them at midnight. The folks who waited in line never did get hotel vouchers - the airline had 'run out of them' - meaning they had run out of vouchers at the preferential rate they'd negotiated, and were unwilling to pay extra for these beleagured passengers. So those passengers stayed in the airport all night, furious over empty promises and terrible customer service.",Detractor
"I recently flew with Southwest. I was extremely disappointed in the dysfunctional boarding system. Although I was aware that the Southwest boarding system was different I had no idea how poorly it could work in reality. Long story short: whatever you do do not pay extra for a business select ticket. I needed to travel within the last few weeks from St Louis International airport to Washington Dulles International airport. I would have preferred a direct flight but being able to stow both carryon bags without using gate check is a big plus. In order to get a better seat on the airplane I paid the extra money for a business select ticket. This puts you near the front if not at the front of the line. Southwest seating is first come first serve. On my way to D.C. the system worked well enough although on my first flight I did not get a great seat as I was boarding in position A15. That didn't bother me much the system had worked as designed. My second flight I was first in line and pretty content with the outcome. However on one of my return flights things got extremely frustrating. The problem started when it was time to board after a layover at Midway airport in Chicago. Now I first want to say that I support the idea of allowing people who are handicapped to pre-board. But I do not support the idea of letting them take all the best seats on the plane. My ticket from Midway to St Louis had me boarding in position A1 theoretically the very first passenger to board if not for pre-boarding. There were four pre-board passengers ahead of me. When the gate agent called for pre-boarding around six more family members who were clearly strong healthy adults decided to board with them. Not acceptable. By the time I got on the plane all of the very best seats with extra leg room in the front row where taken. The four very best seats where occupied by the healthy family members who decided that they were entitled to board with their handicapped family members. Why can't Southwest declare the front row an ""exit row""? It is an exit row! That would prevent pre-boarders from sitting there. What did I pay extra for to get priority seating if Southwest is just going to give those seats away to some very dishonest people? In the end: I paid and they did not deliver. I recommend that if you choose to fly Southwest do not pay extra for the business select ticket. I personally will not be flying Southwest again under any circumstances.",Detractor
Went from JFK to CDG and back in premium economy. Sky priority allowed us to check in and get through security very quickly. We took advantage of the business class lounge (paid about $50 per person) and thought it was well worth it for the food wine and quiet. The premium economy seats although roomier than economy were nowhere near business class standards so do not expect to get a comfortable night's sleep. I did appreciate the extra legroom and the fixed shell design as this made it feel quite spacious. The food was really quite good (though keep in mind it is from an airline not a French bistro) and the service was very polite and friendly. I felt very taken care of the entire flight and would definitely travel on Air France again over most of its competitors.,Promoter
"This is my first time on Etihad Airways travelling from Kuala Lumpur to Istanbul via Abu Dhabi and Belgrade. First flight from KUL to AUH average and food good, lots of people in that flight. Layover at AUH about 3 hours and i have to walk about 15 minutes from Terminal 1 to Terminal 3 for my next fligt to BEG, while the aircraft is at Terminal 1. Really annoyed me when the bus took me back to Terminal 1 area. Abu Dhabi Airport really need to improved their system of Airtraffic Control.",Passive
" Stansted to Lanzarote. Left on time, arrived on time, good flight, good service. Nothing to say. All for 52 pounds included seat, handluggage on board (Priority). What would anyone expect for that amount? In England a train to Oxford can cost more.",Promoter
RT MSP-LAX-MSP week of Feb 3. Booked with 8 days notice through the web site which worked fine. Opted for available big up front seats paid for checked baggage (1 bag) both ways and still over $400 less than my usual airline Delta. That's too much of a difference to overlook. Service was fine equipment is A319/320 seats a bit worn but plenty big. Will use again. Do your homework eat ahead bring a book and it's all good.,Promoter
"  New York JFK to Dublin. This is in reference to my flight with Aer Lingus El108 which was scheduled to depart on Tuesday, April 18th from JFK to Dublin, Ireland. Prior to departure I received an e.mail advising that the flight was delayed from 8:50 pm to 10:45pm. On arrival at the Airport my family and I were greeted by non Aer Lingus staff and handed a piece of paper apologizing for the disruption to our travel plans - the Flight had been cancelled and no explanation was given as to why. Included was an â€œ800â€ number (800-585-0672) to call and rebook or get a refund. I immediately started to call the 800 number which constantly rang with no response - some people were put on hold for a considerable amount of time and had to end up hanging up. When I approached a representative from Aer Lingus, who was constantly on his cell phone and not very approachable, I was basically told they couldn't guarantee that I would get on another flight on April 19th (the next day). Our travel plans were time sensitive since we were attending my niece's wedding and my sister was acting as the mother of the bride since my niece's Mum has passed away. I had no choice but to rebook flights with another carrier so we were guaranteed to at least attend the wedding! I called Aer Lingus the following morning and finally got a response to find out that all Aer Lingus flights were already booked out. In addition, I was told that the representative at the Airport should have informed us that they would do all in their power to get us on a flight the next day. In this case Aer Lingus should be responsible for the extra charges that was imposed on us because of their lack of responsibility. I returned from my two week trip to discover that Customer Service didn't have the common courtesy to respond to my email nor had they refunded, as promised, the money for the flight that was cancelled. I had to waste my time and energy dealing with their incompetent customer service and had to explain my case again and demanded a refund. I finally got an email of apology about the cancelled flight and the importance of reliable and safe travel and that I'm in total agreement with, however, I have a difficult time dealing with disinterested staff who appear not to care about their customers. Since Aer Lingus did not make any effort to resolve this issue, in a timely fashion, I will no longer consider Aer Lingus as a carrier of choice, nor will I recommend Aer Lingus as a travel option to others. Quite honestly Aer Lingus lag behind their counterparts when it comes to inflight courtesy and customer service. In this competitive market who would want to subject themselves to such an unpleasant and unprofessional environment.",Detractor
My friends and I flew from Gothenburg Landvetter to Pristina Intl Airport. Flight from GOT left on-time and we arrived on time. Seats on the plane weren't too comfy but all other Boeing's I've traveled with have had similar seats. Staff on-board were very friendly and warm made a few jokes and talked openly. The food and beverages menu isn't the biggest and most extensive one you'll see but the things that are there are really tasty. Flight didn't have any LCD screens but it was only a 2hr 40mins flight so it's okay. I also like that they give you free coffee/tea and a newspaper when you enter the plane. The overall experience was good I would recommend anyone to travel with SAS.,Promoter
"Ryanair has a policy of printing your boarding pass prior to your flight which obviously includes web check-in. If you fail to do so, the airline charges an absurd amount of 45eur per person. While it does mention to web check-in on your ticket, first time goers are bound to face problems. The staff gave us a deaf ear on us when we kept saying our web check-in kept failing a night prior inspite of repeated attempts. Neither was the ground staff smart enough to tell us how do we go about paying for extra luggage and boarding passes. There are different queue for these. Remember to carry a Credit card as they wont accept cash. You cannot carry beyond a certain weight hence a small bag is always preferred here. Overall experience - 1/5. If only were they more friendly to 1st time travelers.",Detractor
" I had my reservations after booking with Kuwait Airways when reading some of the reviews, but financially I thought yep it'll be ok. We departed England on the 16 December, Heathrow terminal 4, the check in was quite frankly horrendous and the member of staff was abrupt, rude and mean, but I thought you pay the price you take your chance. After checking in and all the security checks we boarded our flight to Kuwait. The plane itself was fine, the staff very hit and miss depending on who you spoke to, footnote the entertainment system is standard and certain meals run out, mainly the chicken courses, but I kept thinking of the price. Arrived in Kuwait, 6 hours of nothing, quite possibly the most desolete airport of nothing. We were given a free meal consisting of a cheese roll, stodgy cake and an orange juice. Our connecting flight to Manila was again ok, again staff very hit and miss. Enjoyed our three week holiday and returned to Manila Ninnoy international airport for return trip on the 7 Jan 2019. The check in was very standard and annoying and yet more security checks after the security checks, the flight itself was ok but the staff are again vacant not caring, food again was what was left! Arrived in Kuwait for 6 more hours of deep joy followed by 2 lots of security checks, we were boarding while people were still being security cleared! Flight back to England again ok but all the same issues as before. My thoughts on Kuwait Airways? In my humble opinion dont use them, they seem to think the customer has no choice, a â€˜like it and lump it attitude', the planes clean and tidy yet the staff were aggressive and rude. My wife and two children have flown many times but this is the first time we all said never again with Kuwait Airways, the savings are there but if you value your common decency and self worth look elsewhere for your flight arrangements.",Detractor
"Just a short flight across to LHR to then go on to Auckland. The check-in lady seemed a bit unfriendly to start with but credit to her and her supervisor for doing their best to check our bags all the way through (the system didn't allow it in the end). Compared to other European airlines you don't get much for food - just a slice of cake and a drink, but for a short flight this isn't a major issue for me. The flight left close to on time (someone checked their baggage in but didn't turn up so this held us up a bit) and the actual flight was very comfortable. Did the job required - no complaints.",Promoter
I will never fly Spirit again. I was foolish enough to give them a second chance after my first bad experience and this time they completely cancelled my flight from Atlanta to Detroit and couldn't get me home for a few days. I rented a car and drove and got a refund. The discount just isn't worth the lost time frustration and aggravation. In the future I will fly a real airline.,Detractor
" Dubai to Toronto via Istanbul. My wife encountered a problem in Istanbul that involved an airport transit visa through Canada. It took about 8 hours of our time at 5 different airport locations to eventually buy new tickets to get back the next day. Our original tickets say: â€œReissue With 200 USD penalty. What I didn't see was the fine print at the bottom: â€œTurkish Airlines reserves the right to change rules regarding ticket changes and refunds.â€. They mean it. As bad as our personal experience was, the real reason we are so appalled is that we were there long enough to see this is the norm for them. In our single day there, we saw at least 100 other travelers going through similar things. The only solution ever offered is to purchase another ticket. We witnessed several people weeping. Many losing control and shouting. Their own personnel were screaming at customers (in a separate office area though, it was all yucks and laughing). We were lucky because we had the means to purchase new tickets. Others clearly didn't. I don't know what happened to some of them. One moment was very symbolic of the entire experience. Another vanquished traveler was paying $843 for a new ticket with cash. He handed an employee $845 but she of course had no change. Instead of the $5, he gave her two $1 bills. I had one in my pocket so gave it to her as well. She held my $1 bill up and pointed to the corner which had a very small piece torn off, no ink was missing, and sneered â€œI can't accept thisâ€. She did this simply because she could. We were powerless. She knew it and reveled in it. I usually only add reviews if they're positive. I understand people and businesses can have a bad day. Turkish Airlines is different. This is truly a horrible company with mean spirited employees.",Detractor
"  Flight from Amsterdam to Guangzhou with China Southern. It was a full flight. Trip on business, so I had to take the economy seat offered. For the first half of the flight I didn't eat anything but just slept cause I felt tired. When I woke up the crew provided snacks and beverages promptly. I enjoyed the delicious breakfast before landing. Plenty of entertainment programs to be chosen.",Promoter
" A fairly average flight to Cape Town and return. The old 777s they use out of Gatwick are incredibly dated but the economy seats are fairly comfortable. The TV screen is very small and fuzzy (and had to be reset on the journey home to get it working) but the selection of entertainment is OK. The food has noticeably improved since last time we flew with British Airways long haul and all meals were tasty and a decent size and it was nice to receive a hot breakfast before arrival on both journeys. As always with BA the crew were mixed â€“ some were helpful and really friendly, others were borderline rude. However I would probably still choose BA to Cape Town in order to fly direct.",Passive
" Cathay Pacific offered good catering service on this flight. The lamb chop was tender and juicy. Also the champagne was really nice. The drink list was attractive. The cabin crew service was very professional. Although the seat in this flight was the regional type, but it was still really comfortable.",Promoter
" Worst staff ever! First off flying to a funeral, first flight landed 40 minutes late. Had to get 33 gates in 20 minutes, made it in 8 minutes just time to see our planes door closing. Total useless employee named made no attempt to get me on the plane. Informed me doors close 10 minutes prior to flight even when their airline was responsible. Instead made a disabled veteran go back 25 gates to customer service, who then booked my new flight 2 hours later 15 gates away. They could care less that I was disabled, going to a funeral, actually on time for the flight, anything. Everyone I dealt with was lazy and incompetent, that the best way I can describe them. First time and last time flying this pathetic excuse.",Detractor
" Manchester to Malaga. Probably the worst experience I've had flying with Ryanair. Staff very rude, unhelpful and miserable. I understand that they are very busy but manners take nothing considering they are the first people you encounter when starting your holiday. Also found it very disappointing that they could offer very little in flight snacks.",Detractor
I flew on 6/6/14 and again on 20/6/14 from Cardiff to Dalaman prior to which I read the many reviews which were negative of Pegasus. I was therefore expecting the worst and was surprised that both flights were excellent from the early departures to early arrivals to pleasant crew who spoke clear English to clean and spacious interior. Well done Pegasus we look forward to flying with you again.,Promoter
April 2nd 2013 Economy. BHX-DUB. This was my seventh flight with Aer Lingus and again they didn't disappoint. The cabin crew were excellent very friendly helpful and caring. The aircraft was an A320 and was clean and smart with the seats having good legroom and comfort. The flight was slightly late but the Captain was very informative and gave full route details. I can't comment on the food and beverages as I had none. Overall this flight was very comfortable.,Promoter
"London Heathrow to Bucharest with British Airways. To fly to disappoint. After my arrival in Heathrow T5 the check-in area for Club Europe was clearly marked and separated for the rest of the check-in lounge and a host was guiding you to the check-in line. After saying hello to the host making my way to the check-in line I was stop with an unpleasant â€œExcuse me, this is business classâ€. Like a naughty school boy I returned to the lady and show her my boarding pass which allowed me to access the â€œexclusive areaâ€. Check-in was smooth and I was airside in under 20 minutes. Enough time for some duty-free shopping in an airport already decorated for Christmas. Being a little bit hungry I was looking for the â€œlight meals or snacks especially prepared for youâ€ and â€œdrink from our World Wine barâ€ as BA promised again on their website. The only I made was some sad sandwiches and after checking 4 empty bottles on display I found some warm French white wine. Therefore, I decided to cut my time spent in the â€œcomfortable private loungeâ€ and treat myself with some Costa coffee and some nice tasty sushi in the terminal. Waiting for the promised menu which â€œfeatures irresistible meal options crafted to perfectly match the time and duration of your flightâ€. Couple months ago a tasty plate with canapÃ©s was offered to passengers in Club Europe. In the London-Bucharest flight I was offered the eternal option â€œbeef or fishâ€ with, indeed, a nice polite smile from the Purser. The tray looked like an Economy tray on a Tarom or KLM flight to Bucharest. No salad, an overlapping end-of meal option of cheese and lemon merengue and a fish which was the blandest food I ever had onboard. When I was still looking for my â€œvery British experienceâ€ the tray was taken away. Coffee and a second round of drinks were served shortly after the main meal service was finished. I couldn't stop wondering where that smooth, stylish service from my last flight went. Of course, the crew was polite and nice as much as they can, shaping their enthusiasm according the product offered to passengers. And another odd element: no other drink service",Detractor
Flew MEL to Wellington NZ on QF171. Full flight on a 737-800 left and arrived on time. Cabin staff were cheerful and the service was fine. The hot meal was simple but tasty. The 737 seating is very cramped and the in-flight movie offering mediocre to say the least. For a 4 hour flight its OK but it wouldn't take too much of a technology boost to provide a bit more offering in the entertainment area.,Passive
 Los Angeles to Tokyo via Beijing. Worst airline I have been on. If you are over 6 feet tall you will be miserable and there is nothing you can do. I would never fly with them for several reasons but the fact that they screwed up my itinerary then charged me 800 dollars was the main reason. Its hard finding someone who speaks english. The food was horrible and the seating is very small. I wish I would have read the reviews before I booked.,Detractor
" Hong Kong to Brussels. Used to fly CX a lot when we lived in HK and was looking forward to flying their business class again. What a disappointment! Seats don't seem as spacious and luxurious as before. The breakfast was tiny. All I got in the continental breakfast was a mini pastry, natural yogurt with a tiny bit of granola and fruit. There was butter but no bread to spread it on! No coffee refill. What happened to the lovely service where food was brought out on elegant carts with bread baskets offered several times? The toilets were also not business standard, more like a good economy. Flew Singapore Airlines out and their premium eco toilets were better than Cathay business. Very sad to see such a supreme airline lower their standard like that. Also the lounge at the airport was so overfilled the exclusive touch is completely lost. Poor food selection. Nice shower facility, though.",Passive
"  London Heathrow to Santorini. We flew with 6 of our family to Santorini, the business class seats are a joke I am 6'3"" but I just could not move in the seats they are so tight. We then learnt from the steward that it's a new configuration that hasn't gone down very well with customers. This once great airline that's gone from the best to the worst in 5 years, and on European routes it's no more than a budget carrier, money is the key driver for BA with customers very last on the list. We all felt we had paid for a service we never received.",Passive
For some reason First Class is not always available on the Abu Dhabi to Athens leg and so after travelling FC from MEL I had to use the Business Class Lounge. Fine - except for the fact that there was not enough room for everyone to sit down. After a long trip this is not amusing. Perhaps this lounge should be enlarged as everything else about the lounge is more than adequate. Why is it that there is no sign (a green light something!) to indicate that the toilets are empty? This would appear to be a fairly standard design detail. Very inconvenient. I have travelled on FC and BC on Etihad and am satisfied. However the real test of an airline is how it treats its Economy Class passengers. I will be checking out these comments.,Promoter
BNE-SIN and then Silk Air SIN-CEB. Seating comfortable and the food and overall service was great. What can you say about the cabin crew they are above the best both directions the flight was well on time and connections and transfers met. The overall service provided across all levels of both Singapore and Silk Air exemplary. An airline is only as good as the crew that it employs and to that end they are the best in what they do.,Promoter
"  I actually took the flight a couple of months back and only now had the chance to write a review. I took the late flight from HKG to London Heathrow which left at 23.55, which is great as you get a full night's sleep and arrive at LHR without any jet lag - great if you've got a full day of work ahead of you! The business class offering from Cathay Pacific is superb. At HK airport I got access to several lounges spread through the airport. My favourite being The Wing. The flight itself was excellent. Extremely courteous and efficient FAs. I think that the business class seats in Cathay are as good as some first class seats on some airlines. The seat fully reclined to a flat bed with ample space to stretch. Im 5'7"" by the way. The 1-2-1 configuration means all seats get aisle access and you don't feel claustrophobic, which you do on some of the other airlines that have a 2-2-2 configuration. All in all a great flight. Just looking forward to trying the new business class on the A350!",Promoter
LHR to KEF return. Clean comfortable 757 in both directions with pleasant cabin crew. I don't mind paying for a snack inflight but Icelandair could try harder with what's on offer! Late going out due to excessive traffic both in and out of LHR and return due to late arrival of incoming aircraft but time was made up by 20/30 minutes in both directions. The only problems were with unhelpful (KEF) and rude (LHR) ground staff. What a pity.,Passive
"  I flew this airline almost every month a few years ago and had a large number of miles accumulated. The airline then changed in structure and ultimately stopped servicing my home city of Spokane, WA. I was pleased to hear they had re-started service this year and so I could finally again use all my miles I accumulated. I reached out after finding they had wiped my account of all miles. Generally speaking, I understand they expire at times, but in this case the airline itself prevented me from using them as a result of their stop in service to my market. I reached out on 3 separate occasions to get some credits, even partial and all were met with a non empathetic tough luck. This airline will never get my business or anyone on my staff's again. Losing thousands and thousands of dollars to save 2 free flights which were earned by someone who had reached one of their former elite tiers in flying. Just unintelligent business.",Detractor
We flew Air New Zealand on our way to New York via Los Angeles return. We were impressed with the service friendliness and professionalism of the crew on all flights. They were immaculately presented and extremely helpful. This airline is in a league of its own.,Promoter
Zhengzhou to Bangkok via Guangzhou on 28/05/2013. No whiskey only red and white wine. No food. Chicken mentioned in the menu but no chicken. First I was told that there is no fish also but it suddenly appeared after I made a noise. I asked for a complaint form. Nothing happened for some time. Then the Captain arrives and sits next to me with a sheet of paper saying that I could mention the problem and he would translate into Chinese. I said no and that I would fill it in myself. After some time a red coloured printed sheet was brought out. Cannot understand a word of what is said in English.,Detractor
Our flight was from LAX to Shanghai. Our flight left on time both directions. The plane was clean and the seats were fairly comfortable. They reclined much more than a lot of economy class flights I've been on. We were served two full meals and one snack. The food was probably a 3 on a scale of 1-5. Not as awful as I expected. Usually chicken pork beef or fish with noodles or rice. We did get salads on the LA leg. They only served red wine and beer and when the two bottles of red wine was gone that was it. No mixed drinks. Our flight attendants spoke a little English and were courteous. My big complaint was I booked this flight through Webjet and it was difficult to confirm our flight. Tried calling several times and was on hold for over 45 minutes once with no answer. Web site was difficult to navigate I eventually emailed China Eastern and was told I was confirmed. I was unable to choose seats. If you can choose your seats try rows 70-74 with window seats as there are only two seats instead of three. I was able to score these seats on the return flight. The inflight entertainment was excellent with over 50 English speaking movies to choose from as well as some foreign films and games.,Passive
"The new Austrian luggage restrictions and payment for checked in luggage causes passengers to bring way too much luggage into the cabin, and the crew is not able to handle it in a good manner. Austrian should not be so cheap on the luggage allowance. It annoys passengers even they buy a ""good"" airline ticket, and then have to pay extra for a suitcase.",Detractor
SIN-BKK. Excellent award trip excellent cabin on a Boeing 777-300 with really big staggering columned seats providing a perfect degree of privacy and socializing. Aircraft new. Smart chairs nice colours and decorations. Staff very caring and tried to please me in all ways. 3 hot meals offered which is enough for a 2 hours flight. Champagne and wines good â€“ all 5 products offered comes from France only. This has been the limitation for Thai for years. Good teas and 3 kind of beers offered. Staff really care for the business class passengers.,Promoter
"A very smooth and pleasant flight from start to finish. The bag drop queue at Terminal 5 was long but moved reasonably fast. Onboard a small snack of crisps and a drink was served, which was fine. The flight operated on time. My only quibble was that a label was put on my backpack instructing me to keep it at my feet, presumably so that other people with unreasonably large take-on bags could easily put them in the overhead bins (while I suffered less legroom than them). Apart from the safety issue of hand baggage stuck on the floor, this policy penalises people who do the right thing and encourages others to take big items of ""hand"" luggage. Come on, BA, enforce a your hand luggage rules and don't penalise considerate passengers.",Promoter
